start_node,end_node,link_no,name,length,total_traffic,traffic_score,betweenness_score,economic_score,criticality_score,criticality_rank
"91.9194716,22.5347219","92.0162222,22.5524444",N106-5,Raozan (Int.with Z1012)-Ranirhat (Int.with Z1613),11.972,2443,0.029935057,0.021071115,0.21735571,0.164699509,393
"90.8255827,24.2386663","90.8757493,24.1842219",R360-10,Ujanchar (int with Z3601) - Agarpur (int with R212),8.037,3053,0.037409631,0.037752414,0.205371765,0.164581007,394
"92.0162222,22.5524444","92.0454719,22.5774993",N106-6,Ranirhat (Int.with Z1613)-Gabtoli (Int.with Z1617),4.575,2443,0.029935057,0.020193152,0.21735571,0.164348324,395
"92.0454719,22.5774993","92.0964719,22.6088889",N106-7,Gabtoli (Int.with Z1617)-Ghagra (Int. with R161),7.054,2443,0.029935057,0.017559263,0.21735571,0.163294768,396
"89.0328882,22.6887219","88.9468608,22.669416",N715-1,Alipur(Int.with Z7602)-Bhomra,9.225,14170,0.173630683,0.000877963,0.185321101,0.163212009,397
"89.7422497,23.7172216","89.6989719,23.684333",N7-3,"Goalanda (Zamindar Bridge) Z7108-Ahladipur, Int.with R710",6.11,6598,0.080847935,0.007023705,0.208396484,0.163068534,398
"88.8886663,23.0399163","88.9162222,23.0476941",N711-1,Benapole East-Benapole West,3.58,14170,0.173630683,0,0.185321101,0.162860824,399
"90.8757493,24.1842219","90.8957497,24.1597778",R360-11,Agarpur (int with R212) - Bajra Bus Stand (int with Z3609),3.465,3053,0.037409631,0.030728709,0.205371765,0.161771525,400
"90.3471941,22.678666","90.3617222,22.6568056",N8-26,Barisal (Rupatali Bus Stand) R870-Barisal University (Int.with N801),3.423,7910,0.096924397,0.136084284,0.127180784,0.161753911,401
"90.4047778,23.9930274","90.4170549,23.9968608",R310-2,Gazipur (Int.with Z3008) - Shibbari More (Int.with R311),1.329,17399,0.213196912,0.000877963,0.171676533,0.16169113,402.5
"90.381916,23.9894997","90.4047778,23.9930274",R310-1,"Joydebpur (road start, int with N3) - Gazipur (Int.with Z3008)",2.401,17399,0.213196912,0.000877963,0.171676533,0.16169113,402.5
"89.6013889,25.3178327","89.6083611,25.3264716",Z5559-1,Balashighat-Sayedpur,1.2,2330,0.028550423,0,0.224034335,0.16061187,404
"91.3805549,23.0269438","91.4063056,23.0288049",Z1083-1,Salauddin School More-Sadar Hospital More,2.749,3952,0.048425438,0,0.2173583,0.15997093,405
"90.8957497,24.1597778","90.96761216417912,24.07121247761194",R360-12,Bajra Bus Stand (int with Z3609) - Bhairab (int with Z3605),12.839,3053,0.037409631,0.021949078,0.205371765,0.158259672,406
"89.6496386,22.7374441","89.6349441,22.7409163",N805-17,Noapara (Int.with R770)-Katakhali Traffic More,1.58,5846,0.071633378,0.001755926,0.206808074,0.158020253,407.5
"89.7350552,22.7997774","89.7186938,22.7731104",N805-15,Faltita(Int.with Z7801)-Fakirhat (Int.with R771),3.5,5846,0.071633378,0.001755926,0.206808074,0.158020253,407.5
"88.5535833,26.3212771","88.549333,26.3268049",N5-64,"Panchgarh Sugar Mill, int. with Z5021-Panchgarh, int. with Z5001",0.86,9597,0.117595883,0.165057068,0.098468271,0.157624921,409
"89.1441941,25.3284993","89.0006667,25.3645278",R585-5,Bhaduria(Int.with Z5851)-Bejon(Int.with Z5864),15.41,6221,0.076228403,0.038630378,0.183571773,0.157622999,410
"88.9148333,23.9023056","88.8108056,23.8889719",R745-3,Sadarpur (int.with Z7465)-Bamundi (int.with Z7456),11.06,7013,0.085933096,0.22739245,0.070012833,0.156551862,411
"89.2524167,25.2565278","89.1441941,25.3284993",R585-4,Goraghat (Int.with Z5856)-Bhaduria(Int.with Z5851),14.376,6221,0.076228403,0.034240562,0.183571773,0.155867073,412
"88.9931386,23.9306382","88.9148333,23.9023056",R745-2,Mirpur Bus stand(int.with Z7451)-Sadarpur (int.with Z7465),8.903,7013,0.085933096,0.225636523,0.070012833,0.155849491,413
"91.9803049,22.295333","91.9821104,22.2933608",N1-44,Patiya (Int.with Z1059) - Patiya Dakbanglo (Int.with Z1057),0.326,14826,0.181668913,0.055311677,0.140766222,0.155787013,414
"89.0892219,23.9319716","88.9931386,23.9306382",R745-1,Kushtia (Trimohoni)-Mirpur Bus stand(int.with Z7451),9.906,7013,0.085933096,0.222124671,0.070012833,0.15444475,415
"90.3128611,23.7900274","90.2732771,23.7329716",Z5069-1,Turag-Kolatia(Int.with Z8002),10.22,2216,0.027153535,0.001755926,0.214350181,0.154339047,416
"88.9039444,24.9650833","88.7603611,25.041333",R547-3,Badalgachhi(int.with Z5452)-Patnitala(int.with R545),17.32,3810,0.046685455,0.009657594,0.203937008,0.154206224,417.5
"88.7603611,25.041333","88.5282216,25.0174438",R547-4,Patnitala(int.with R545)-Saraigachhi (Int.with Z5456),35.695,3810,0.046685455,0.009657594,0.203937008,0.154206224,417.5
"90.96761216417912,24.07121247761194","90.9830271,24.05525",R360-13,"Bhairab (int with Z3605) - Bhairab Bazar (Durjoy Chattar) (road end, int with N2)",2.218,3053,0.037409631,0.011413521,0.205371765,0.154045449,419
"88.5282216,25.0174438","88.4438052,24.8595",R547-5,Saraigachhi (Int.with Z5456)-Adda Bazar(int.with Z6812),19.825,3810,0.046685455,0.007901668,0.203937008,0.153503853,420
"89.2832771,25.2368052","89.2524167,25.2565278",R585-3,Goraghat bazar (Int.with Z5852)-Goraghat (Int.with Z5856),4.119,6221,0.076228403,0.02809482,0.183571773,0.153408776,421
"90.3947497,24.5827493","90.41,24.7163889",N3-17R,Trisal (Int.with Z3034)-Int.with N309(Left) (Right),15.462,4237,0.051917657,0.004389816,0.204153882,0.153295504,422
"88.1604444,24.698583","88.1704438,24.7269438",N6-27,Salimabad (Int. with Z6816)-Kanshat(Int. with Z6802),3.445,2371,0.029052812,0.165057068,0.117250105,0.152902439,423
"89.7519444,23.726666","89.7422497,23.7172216",N7-2,Jamtala (Int.with Z7106)-Goalanda (Zamindar Bridge) Int.with Z7108,1.27,7435,0.091104031,0.014925373,0.186146604,0.152896412,424
"88.4438052,24.8595","88.3315271,24.8238882",R547-6,Adda Bazar(int.with Z6812)-Rohonpur(int.with Z6802),12.215,3810,0.046685455,0.005267779,0.203937008,0.152450297,425
"89.1428886,24.4999719","89.0449163,24.4477219",N502-5,Int.with Z5209 (Shingra)-Dalsarker (Int.with Z5211),12.43,5946,0.072858718,0.000877963,0.198789102,0.152369659,426.5
"89.0449163,24.4477219","88.9961108,24.4118889",N502-6,"Dalsarker (Int.with Z5211)-Madrasha more, Natore (Int.with N602)",7.16,5946,0.072858718,0.000877963,0.198789102,0.152369659,426.5
"89.8833049,23.5035833","89.8513889,23.5677771",N804-3,Talma (Int. with Z8404) -Munshipara (Int. with N808),8.551,7692,0.094253155,0.007023705,0.188767551,0.152177744,428
"89.8513889,23.5677771","89.8273049,23.5998886",N804-4,Munshipara (Int. with N808) -Faridpur (Alipur) Int. with N803,4.412,7692,0.094253155,0.006145742,0.188767551,0.151826559,429
"91.2212216,22.95725","91.1230549,22.9460274",N104-7,Kallandi (Int.with Z1421)- Chowmohoni (Int.with Z1420),10.297,8738,0.107070212,0.065847234,0.150263218,0.151647908,430
"90.5966941,24.6885274","90.61010048208092,24.57317323179191",R360-3,Iswarganj (int with Z3710) - Kanurampur (int with Z3034),14.545,7602,0.093150349,0.037752414,0.170086819,0.151332438,431
"92.0135833,24.8575","92.1478608,24.9025833",R250-3,Golapganj(Int. with R251) - Charkhai (Int. with R281),15.241,6758,0.082808479,0.007023705,0.190292986,0.150943525,432
"89.7870552,23.7689716","89.7519444,23.726666",N7-1,Dauladia-Jamtala (Int.with Z7106),6.4,7435,0.091104031,0.009657594,0.186146604,0.1507893,433
"91.9277216,24.8581944","92.0135833,24.8575",R250-2,Int. with N210 - Golapganj(Int. with R251),9.496,6758,0.082808479,0.006145742,0.190292986,0.15059234,434
"89.3453886,25.1535556","89.2832771,25.2368052",R585-2,Kata(Int.with Z5855)-Goraghat bazar (Int.with Z5852),11.335,6221,0.076228403,0.020193152,0.183571773,0.150248109,435
"90.6465274,23.1651667","90.7282216,23.1449997",R860-7,Harina Ferryghat (int.with Z1403)-Vatialpur (Int.withR140),10.805,1055,0.012927337,0.005267779,0.21042654,0.150185665,436
"91.2809438,22.940083","91.2212216,22.95725",N104-6,Tulatali (Int.with Z1030)- Kallandi (Int.with Z1421),6.693,8738,0.107070212,0.060579456,0.150263218,0.149540796,437
"91.8681382,24.8859997","91.9277216,24.8581944",R250-1,"Keen Bridge, Sylhet (road start,int with N205)- Int. with N210",7.145,6758,0.082808479,0.003511853,0.190292986,0.149538784,438
"90.508,24.7372774","90.5966941,24.6885274",R360-2,Gazipur (int with Z3615) - Iswarganj (int with Z3710),11.704,7602,0.093150349,0.030728709,0.170086819,0.148522956,439
"91.8700271,24.9051111","91.8804993,24.9066389",R248-1,Ambarkhana(int.with Z2801)-int.with R247,1.341,6758,0.082808479,0.000877963,0.190292986,0.148485229,440.5
"91.8804993,24.9066389","91.9002778,24.896333",R248-2,Int.with R247-Tilagar point (int.with N2),2.916,6758,0.082808479,0.000877963,0.190292986,0.148485229,440.5
"91.8803049,24.9064444","91.8791382,24.8995552",R247-1,Shahi Eidgah point(int.wisth R248)-Kumarpara(int.with R249),1.188,6758,0.082808479,0,0.190292986,0.148134043,442
"89.4466663,25.8063889","89.51038426135504,25.8533943357587",N506-3,Tista (Int.with Z5611)-Barabari (Int.with N509),9.964,7829,0.095931871,0.004389816,0.183548346,0.14785127,443
"91.2128611,23.4541389","91.2533889,23.4593056",N101-1,Comilla (Balutopa)- Bibirbazar Land Port,6.021,9708,0.11895601,0,0.178924598,0.14750322,444
"89.2623056,25.7161111","89.2872219,25.7342497",N506-1,Rangpur (Trimohoni Chattar) Int.with N517-Mahiganj (Int.with Z5010),3.245,7829,0.095931871,0.002633889,0.183548346,0.147148899,445
"90.9948886,23.262","90.9570278,23.2491108",R140-8,Jagatpur(int.with Z1401)-Kaliapara(int.with Z1050),4.278,10071,0.123403995,0.055311677,0.144672823,0.146835131,446
"90.0198882,23.227166","89.9033333,23.1188327",R850-1,Takerhat-Gaindhasur (int.with Z8412),19.07,3989,0.048878814,0.002633889,0.196289797,0.14654798,447
"90.9570278,23.2491108","90.9492219,23.2479997",R140-9,Kaliapara(int.with Z1050)-Doabhanga(int.with Z1824),0.805,10071,0.123403995,0.054433714,0.144672823,0.146483946,448
"91.7460552,22.4244716","91.8201104,22.4317771",Z1618-1,Bhatiari-Hathazari,10.982,5496,0.067344688,0,0.192139738,0.146318166,449
"90.3420274,22.6355274","90.3340552,22.605",N8-28,Dapdapia Ferryghat (North End) Int. with Z8056- Bakerkathi (Int.with Z8047),3.585,7910,0.096924397,0.097453907,0.127180784,0.14630176,450
"89.2872219,25.7342497","89.4466663,25.8063889",N506-2,Mahiganj (Int.with Z5010)-Tista (Int.with Z5611),19.695,7703,0.094387943,0.004389816,0.181098273,0.145848455,451
"92.1379719,22.648833","92.0384441,22.8130278",R162-1,"Rangamati (Manikchhari, int with N106) - Bogachhari (int with Z1612)",23.95,1225,0.015010415,0,0.206530612,0.145801447,452
"90.234583,24.76075","90.2561944,24.7646389",N401-2,Muktagachha (Int.with Z4101) - Muktagachha (Int.with Z4105),2.229,4795,0.058755055,0.004389816,0.191240876,0.145734674,453.5
"90.2561944,24.7646389","90.3442219,24.7824993",N401-3,Muktagachha (Int.with Z4105) -Mymensingh engineering College(Int.withN309),9.637,4795,0.058755055,0.004389816,0.191240876,0.145734674,453.5
"89.8358052,23.0175827","89.8408886,23.0208049",R851-1,Gopalganj Town-Bus Terminal,0.65,3989,0.048878814,0,0.196289797,0.145494424,455
"90.9492219,23.2479997","90.8497219,23.2508611",R140-10,Doabhanga(int.with Z1824)-Hajiganj(int.with Z1044),10.488,10071,0.123403995,0.051799824,0.144672823,0.14543039,456
"90.0287493,24.6071667","90.234583,24.76075",N401-1,Modhupur-Muktagachha (Int.with Z4101),28.177,4795,0.058755055,0.002633889,0.191240876,0.145032304,457.5
"90.3442219,24.7824993","90.4060278,24.7636667",N401-4,Mymensingh engineering College(Int.withN309)-Mymensing Zero Point,6.937,4795,0.058755055,0.002633889,0.191240876,0.145032304,457.5
"90.1785549,24.9718049","90.1884441,25.0942497",N402-1,Nakla-Nalitabari (Int with Z4602 and Z3040),15,4795,0.058755055,0,0.191240876,0.143978748,459
"90.8497219,23.2508611","90.6964997,23.2593333",R140-11,Hajiganj(int.with Z1044)-Baburhat(int. with Z1402),16.025,10071,0.123403995,0.047410009,0.144672823,0.143674464,460
"90.3324993,23.6157778","90.3173049,23.5984997",N8-6,Nimtali (Int.with Z8005)-Int.with Z8203,2.455,9362,0.114716334,0.136084284,0.095706046,0.14355004,461
"88.6491108,25.6323049","88.6465274,25.6510278",R586-2,Kumarpara (Int.with Z5025)-Govt.College More,2.106,8215,0.100661684,0.000877963,0.177723676,0.143365199,462.5
"88.6439719,25.6230271","88.6491108,25.6323049",R586-1,Fulbari Bus Stand-Kumarpara (Int.with Z5025),1.16,8215,0.100661684,0.000877963,0.177723676,0.143365199,462.5
"89.0253049,26.3398608","89.0127222,26.3464719",Z5904-1,Patgram Bazar-Int.with Z5903,1.58,3587,0.043952947,0.000877963,0.194034012,0.143300741,464
"88.8108056,23.8889719","88.7491108,23.8171938",R745-4,Bamundi (int.with Z7456)-Gangni(int.with Z7452),10.7,7013,0.085933096,0.193151888,0.070012833,0.142855637,465
"91.7568889,24.7260827","91.7920274,24.8107222",N2-21,Tajpur(Int.with Z2022)-Rashidpur(Int.with Z2016),10.749,11689,0.143229996,0.016681299,0.15535974,0.142737327,466
"91.7909719,22.6909441","91.784083,22.708",R160-3,Fatikchhari (int with Z1619) - Haidchakia (int with R151),2.057,6449,0.079022179,0.025460931,0.167933013,0.142101026,467
"91.7920274,24.8107222","91.8460552,24.86075",N2-22,Rashidpur(Int.with Z2016)-Int.with R283,8.212,11689,0.143229996,0.014925373,0.15535974,0.142034956,468
"90.6964997,23.2593333","90.6790549,23.2370552",R140-12,Baburhat(int. with Z1402)-Wireless More(int.with R146),3.088,10071,0.123403995,0.041264267,0.144672823,0.141216167,469
"89.6979997,24.2337497","89.5863886,24.1733327",Z5410-1,Enayetpur-Shahazadpur,16,3787,0.046403627,0.267778753,0.035384209,0.140857571,470
"89.6078889,23.7540278","89.3506111,23.7912219",R710-3,Bagmara (int.with R711)-Tottipur(int.with R712),28.335,3968,0.048621492,0.083406497,0.140877016,0.140492062,471
"90.4504444,24.7625278","90.508,24.7372774",R360-1,"Raghurampur (road start, int with R370) - Gazipur (int with Z3615)",6.733,7602,0.093150349,0.010535558,0.170086819,0.140445695,472
"90.3331104,22.5411386","90.341083,22.4536667",N8-30,Bakerganj (Int.with Z8810) -Lebukhali (Int. with Z8806),10.065,2735,0.03351305,0.051799824,0.163436929,0.140426076,473
"88.2820271,24.5915552","88.1635556,24.6591944",N6-25,"Bishaw road more, Bus Terminal, Nawabganj-Rasulpur (Int. with Z6816)",16.55,3679,0.04508026,0.19666374,0.076107638,0.140303879,474
"89.2543611,25.7401663","89.2545556,25.7503056",N517-3R,Rangpur (Shapla Chattar)-Int.with Z5010 (Right),1.195,5557,0.068092146,0.004389816,0.180133165,0.139922001,475
"91.7940274,22.601","91.7909719,22.6909441",R160-2,Katirhat (int with Z1087) - Fatikchhari (int with Z1619),10.668,6449,0.079022179,0.018437226,0.167933013,0.139291544,476
"89.2545556,25.7503056","89.2315827,25.7647778",N517-4R,Int.with Z5010-Rangpur (Medical More) (Right),3.135,5557,0.068092146,0.002633889,0.180133165,0.139219631,477
"91.1230549,22.9460274","91.1047222,22.9447497",N104-8,Chowmohoni (Int.with Z1420)-Chowmohoni (Int.with R142 & R140),1.913,8738,0.107070212,0.034240562,0.150263218,0.139005238,478
"90.6790549,23.2370552","90.6888608,23.2064444",R140-13,Wireless More(int.with R146)-Nanupur(int.with Z1403),3.793,10071,0.123403995,0.033362599,0.144672823,0.1380555,479
"90.3858052,24.2284438","90.2089722,24.075666",R315-2,Soling More (Int.with Z3024) - Kaliakoir (Int.with N4),28.502,2337,0.028636197,0.002633889,0.189559264,0.137845832,480
"92.023166,21.4258604","92.0930274,21.317666",N1-65,Coxsbazar Link Road N110-Maricha Z1009,16.724,5820,0.07131479,0.125548727,0.105841924,0.137663656,481
"90.4122778,24.2206382","90.3858052,24.2284438",R315-1,"Mawna Chowrasta (road start, int with N3) - Soling More (Int.with Z3024)",2.853,2337,0.028636197,0.001755926,0.189559264,0.137494647,482
"90.5575278,23.9258049","90.6155,23.9413608",R302-1,Kaliganj Bazar Road (both end int with R301),7.475,6201,0.075983335,0.003511853,0.1735204,0.136576857,483
"89.2756382,24.668666","89.2583333,24.6508889",N502-2,Katham (Nandigram) Int.with Z5207 -Kaigari (Nandigram) Int.with Z5030,2.62,7293,0.089364049,0.000877963,0.170985877,0.136447024,484.5
"89.36275,24.821916","89.2756382,24.668666",N502-1,Bogra (Jahangirabad) Int.with N5-Katham (Nandigram) Int.with Z5207,19.936,7293,0.089364049,0.000877963,0.170985877,0.136447024,484.5
"90.7711382,24.4688327","90.7771104,24.439833",R364-1,"Battoli (road start, int with R360) - Kishoreganj (road end)",3.034,7602,0.093150349,0,0.170086819,0.136231472,486
"91.8070833,22.498583","91.7940274,22.601",R160-1,Hathazari (int with N106) - Katirhat (int with Z1087),11.715,6449,0.079022179,0.009657594,0.167933013,0.135779692,487
"91.303,22.9370552","91.2809438,22.940083",N104-5,Daganbhuiyan (Int.with Z1441)-Tulatali (Int.with Z1030),2.321,8738,0.107070212,0.025460931,0.150263218,0.135493386,488
"89.2325549,23.0291104","89.2193604,22.9084444",R755-3,Monirampur(int.with Z7551)-Keshabpur (int.with Z7553),13.784,4765,0.058387453,0.004389816,0.176075551,0.135175547,489.5
"89.2468608,23.1107778","89.2325549,23.0291104",R755-2,Sutighata(int.with Z7058)-Monirampur(int.with Z7551),9.748,4765,0.058387453,0.004389816,0.176075551,0.135175547,489.5
"90.40525,23.6749438","90.3541634094818,23.657627364498342",N8-4,Int. with N802- Baorvita (Int.with Z5069),5.927,13474,0.165102316,0.097453907,0.090990055,0.134914356,491
"88.7491108,23.8171938","88.6768049,23.7901108",R745-5,Gangni(int.with Z7452)-Int.with Z7467,8.054,7013,0.085933096,0.172958736,0.070012833,0.134778376,492
"90.5101389,23.5602222","90.4929997,23.5503611",R812-2,Muktarpur Bus Stand-Int.with Z8121,1.841,9877,0.121026835,0.004389816,0.157335223,0.134745989,494
"90.5143889,23.5659722","90.5143056,23.5659167",R814-2,Muktarpur Ferry Ghat-End-Int.with R813,0.01,9877,0.121026835,0.004389816,0.157335223,0.134745989,494
"90.4929997,23.5503611","90.4858886,23.5466663",R812-3,Int.with Z8121-Hatimara (Int.with Z8004),1.22,9877,0.121026835,0.004389816,0.157335223,0.134745989,494
"91.9000556,24.8286938","91.896583,24.8479997",N208-4,Daudabad (Int.with Z2832)-Royal City Chottor(int.with N210),2.292,5489,0.067258914,0.013169447,0.167607943,0.13460702,496
"89.2502222,23.1387774","89.2468608,23.1107778",R755-1,Rajarhat-Sutighata (int.with Z7058),3.22,4765,0.058387453,0.002633889,0.176075551,0.134473177,497.5
"89.2193604,22.9084444","89.2955552,22.8407497",R755-4,Keshabpur (int.with Z7553)-Chuknagar (int.with R760),11.513,4765,0.058387453,0.002633889,0.176075551,0.134473177,497.5
"88.1635556,24.6591944","88.1604444,24.698583",N6-26,Rasulpur (Int. with Z6816)-Salimabad (Int. with Z6816),4.28,3679,0.04508026,0.181738367,0.076107638,0.13433373,499
"91.8599722,24.5179438","91.9000556,24.8286938",N208-3,Rajnagar(Int.with R281)-Daudabad (Int.with Z2832),37.589,5489,0.067258914,0.012291484,0.167607943,0.134255835,500
"90.5130278,23.5772771","90.5143889,23.5659722",R814-1,Int with R812(Dhaka End)-Muktarpur Ferry Ghat End,1.285,9877,0.121026835,0.002633889,0.157335223,0.134043619,501.5
"90.4762216,23.6323882","90.5101389,23.5602222",R812-1,Fatulla (Panchaboti)-Muktarpur Bus Stand,10.159,9877,0.121026835,0.002633889,0.157335223,0.134043619,501.5
"89.9735271,24.4781382","89.8797216,24.4509444",Z3037-2,Ghatail(int.with N4)-Bhuapur,12.06,1746,0.021394437,0.000877963,0.186712486,0.133726791,503
"90.6541667,23.7894163","90.7002222,23.9130833",R114-3,Araihazar (int with R203) - Shahepratap (int with R210),16.517,4463,0.054686926,0.001755926,0.17656285,0.133718814,504
"90.5143056,23.5659167","90.51025,23.5603889",R814-3,Int.with R813-Int.with R812 at Muktarpur,0.739,9877,0.121026835,0.001755926,0.157335223,0.133692434,505
"91.8566667,22.3108333","91.8473052,22.3165833",Z1804-1,Maizzertek-BFDC,3.502,4549,0.055740718,0,0.176522313,0.133199174,506
"90.341083,22.4536667","90.3186104,22.3597222",N8-31,Lebukhali (Int. with Z8806)-End of N8,11,6190,0.075848548,0.026338894,0.154281099,0.132378281,507
"89.4690271,24.7863886","89.4909719,24.779916",Z5050-1,Bagbari-Nanglu,2.63,1336,0.016370543,0,0.186377246,0.132139035,508
"88.6768049,23.7901108","88.6403886,23.7671104",R745-6,Int.with Z7467-Meherpur(int.with R746),5.117,7013,0.085933096,0.165935031,0.070012833,0.131968894,509
"91.4625833,24.9233604","91.3928052,24.9719438",R280-5,Pagla (int with R241) - Madanpur (int with Z2807),10.415,4193,0.051378508,0.020193152,0.164082995,0.131803202,510
"89.9565,24.2338608","90.1623056,24.2530556",Z4012-1,Karatia-Shakhipur,22.416,8305,0.10176449,0,0.160746538,0.131496245,511
"89.2621667,25.7159722","89.2543611,25.7401663",N517-2,Rangpur(Int.with N506)-Rangpur (Shapla Chattar),3.075,10301,0.126222277,0.004389816,0.150470828,0.131038899,512
"91.6312493,24.6134167","91.4625833,24.9233604",R241-1,"Auskandi (road start, int with N2) - Pagla (road end, int with R280)",45.015,1750,0.021443451,0.009657594,0.177714286,0.131026912,513
"92.0930274,21.317666","92.1389441,21.2447497",N1-66,Maricha Z1009-Ukhia Dakbanglo Z1503,10.229,5820,0.07131479,0.108867428,0.105841924,0.130991136,514
"89.2610278,25.7095833","89.2621667,25.7159722",N517-1,Rangpur (Modern More)-Int with N506,0.805,10301,0.126222277,0.002633889,0.150470828,0.130336528,515
"89.6377497,23.7494719","89.6078889,23.7540278",R710-2,Rajbari (Int.with Z7102)-Bagmara (int.with R711),3.13,3968,0.048621492,0.057067603,0.140877016,0.129956505,516
"91.3928052,24.9719438","91.3873608,25.0398608",R280-6,Madanpur (int with Z2807) - int with R370,8.286,4193,0.051378508,0.014925373,0.164082995,0.12969609,517
"88.6403886,23.7671104","88.8451108,23.6453052",R745-7,Meherpur(int.with R746)-Chuadanga(int.with R748),25.585,7013,0.085933096,0.157155399,0.070012833,0.128457042,518
"89.5984719,23.9792771","89.6091667,24.0763882",N5-16,Satiakhola (Int. with Z6028)-Bera (Int. with Z6026),11.139,2810,0.034432055,0.185250219,0.068327402,0.128229421,519
"89.2095278,23.1665278","89.1979997,23.1448052",N706-1,Jessore (Daratana More)-Chanchra More (Int with N7),2.83,13399,0.164183311,0.001755926,0.136726621,0.128074532,520
"90.7294438,24.1913886","90.7013056,24.2497219",R211-10,Chalakchar (int with Z2122) - Motkhola (int with R312),7.774,2696,0.033035167,0.006145742,0.172106825,0.128063405,521
"90.3861108,24.4047222","90.5486108,24.45725",Z3031-1,Bhaluka-Gafargaon,20.67,6284,0.077000368,0,0.162794398,0.127959352,522
"91.8460552,24.86075","91.8568056,24.8673049",N2-23,Int.with R283-Chandipole (Int.with Z2013),1.329,8580,0.105134175,0.011413521,0.147902098,0.127854689,523
"90.1360274,22.5705271","90.0656944,22.4844997",R870-4,"(Int with Z8702) Rajapur - Int Z8705, Bhandaria",14.037,3693,0.045251807,0.016681299,0.161657189,0.12749587,524
"89.4958886,23.9616944","89.4414997,24.0337497",N6-3,Chinakhora(Int. with Z6017)-Madhpur (Int. with Z6026),10.549,4623,0.05664747,0.083406497,0.119619295,0.127399247,525
"90.7373052,24.0129722","90.7347497,24.0383052",R211-2,Bandardia (Iny.with Z2033) - Shibpur (Int.with Z2036),2.882,3729,0.04569293,0.004389816,0.168409761,0.127336364,526.5
"90.7347497,24.0383052","90.7382497,24.0442219",R211-3,Shibpur (Int.with Z2036) - Shibpur (Int.with Z2035),0.827,3729,0.04569293,0.004389816,0.168409761,0.127336364,526.5
"88.6518333,24.5661667","88.7018333,24.7757216",R685-4,"Mohonpur, Sahipara(Int.with Z6853)-Manda (Int.with Z6852)",24.415,4474,0.054821713,0.006145742,0.164506035,0.127165377,528
"91.3873608,25.0398608","91.399083,25.0725271",R280-7,"int with R370 - Modhobazar more, Sunamganj (road end)",3.964,4193,0.051378508,0.007901668,0.164082995,0.126886608,529
"90.2137222,22.6427774","90.1360274,22.5705271",R870-3,Jhalokati Bus stand - (Int with Z8702) Rajapur,14.882,3693,0.045251807,0.014925373,0.161657189,0.1267935,530
"90.7334719,23.980166","90.7373052,24.0129722",R211-1,"Itakhola (road start, )-Bandardia (Iny.with Z2033)",3.75,3729,0.04569293,0.002633889,0.168409761,0.126633993,531.5
"90.7382497,24.0442219","90.7332216,24.0809993",R211-4,Shibpur (Int.with Z2035) - Akdaria (int with R212),4.203,3729,0.04569293,0.002633889,0.168409761,0.126633993,531.5
"90.4293882,23.6891941","90.40525,23.6749438",N8-3,Postagola Bridge-Int. with N802,3.015,13474,0.165102316,0.075504829,0.090990055,0.126134725,533
"88.7018333,24.7757216","88.8461663,24.8656111",R685-5,Manda (Int.with Z6852)-Chowmasia(int.with R545),17.885,4474,0.054821713,0.003511853,0.164506035,0.126111821,534
"90.2609167,22.6614167","90.2137222,22.6427774",R870-2,"Satpakia, Int with Z8709 - Jhalokhati Bus stand",5.382,3693,0.045251807,0.011413521,0.161657189,0.125388759,535
"92.0830827,21.7215271","92.3067778,21.6458052",Z1005-1,Faishaikhali-Alikadam,39.06,1860,0.022791325,0,0.174193548,0.124999142,536
"90.6662778,23.9088889","90.684333,23.9697216",Z2045-1,Asmandirchar-Taltali (int.with Z2039),7.538,2156,0.026418331,0.002633889,0.171150278,0.124673921,537
"88.8451108,23.6453052","88.85425,23.6426663",R745-8,Chuadanga(int.with R748)-Chuadanga(int.with R747),1.045,7013,0.085933096,0.146619842,0.070012833,0.124242819,538
"89.8088333,23.286583","89.7519444,23.2797216",Z8023-1,Garakhola (Int.with N805) - Bashpur (Int.with Z7001),6.6,1681,0.020597966,0,0.173706127,0.124223457,539
"92.1389441,21.2447497","92.1705549,21.1977219",N1-67,Ukhia Dakbanglo Z1503 - Gundum Z1504,7.61,5820,0.07131479,0.090430202,0.105841924,0.123616246,540
"92.068916,21.8322216","91.9695549,21.8306382",Z1125-1,Ekatabazar-Int.with R170,11.813,3629,0.04446759,0.000877963,0.165059245,0.123369941,541
"90.347083,22.678666","90.2609167,22.6614167",R870-1,Rupatali bus stand - Satpakia (Int.with Z8709),9.671,3693,0.045251807,0.006145742,0.161657189,0.123281647,542
"89.8348608,23.026416","89.8441108,23.0138611",N805-10,Gopalganj (Int.with R850)-Int.with Z8031,1.756,5316,0.065139076,0.02809482,0.143152746,0.123244393,543
"89.8751382,24.4585","89.8105833,24.6128889",Z4801-1,Bhuapur-Jagannathganj (int.with Z4017),20.025,1824,0.022350202,0.004389816,0.167763158,0.122220744,544
"90.5608889,24.11425","90.5298604,24.0238604",Z3025-1,Kapashia-Int.with R310,12.301,1340,0.016419556,0.000877963,0.170895522,0.121795653,545
"90.4723049,23.7464441","90.4613333,23.7413608",Z1060-1,Int with R112 - Shekher Jaiga,1.568,1518,0.018600662,0,0.170619236,0.121689658,546.5
